feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
-0.2.1,0.029850746268656716,0.11475409836065574,0.08490335209199902
1.0.1,0.029850746268656716,0.22950819672131148,0.19965745045265476
-9.4,0.04477611940298507,0.14754098360655737,0.10276486420357231
-1.2,0.014925373134328358,0.0,0.014925373134328358
0.4,0.014925373134328358,0.06557377049180328,0.05064839735747492
0.0.14,0.13432835820895522,0.13114754098360656,0.003180817225348659
4.9,0.08955223880597014,0.13114754098360656,0.04159530217763642
0.0.15,0.08955223880597014,0.09836065573770492,0.008808416931734772
0.0.16,0.08955223880597014,0.0,0.08955223880597014
0.0.17,0.029850746268656716,0.0,0.029850746268656716
0.6,0.07462686567164178,0.2786885245901639,0.20406165891852213
1.4,0.11940298507462686,0.32786885245901637,0.2084658673843895
31.3,0.029850746268656716,0.14754098360655737,0.11769023733790066
42.7,0.014925373134328358,0.01639344262295082,0.0014680694886224626
-0.8,0.11940298507462686,0.3114754098360656,0.1920724247614387
0.0.18,0.19402985074626866,0.04918032786885246,0.1448495228774162
0.7.1,0.05970149253731343,0.16393442622950818,0.10423293369219475
-3.8,0.014925373134328358,0.14754098360655737,0.13261561047222903
6.5,0.11940298507462686,0.0,0.11940298507462686
0.0.19,0.029850746268656716,0.0,0.029850746268656716
0.3.1,0.04477611940298507,0.18032786885245902,0.13555174944947396
-3.3,0.13432835820895522,0.19672131147540983,0.06239295326645461
18.7,0.19402985074626866,0.39344262295081966,0.199412772204551
-13.6,0.04477611940298507,0.26229508196721313,0.21751896256422806
-0.9,0.13432835820895522,0.2786885245901639,0.1443601663812087
0.0.20,0.14925373134328357,0.03278688524590164,0.11646684609738192
2.2,0.04477611940298507,0.03278688524590164,0.011989234157083431
-4.1,0.05970149253731343,0.16393442622950818,0.10423293369219475
7.4,0.029850746268656716,0.03278688524590164,0.002936138977244925
0.0.21,0.0,0.0,0.0
0.5.2,0.04477611940298507,0.2459016393442623,0.20112551994127723
-2.4,0.08955223880597014,0.18032786885245902,0.09077563004648888
20.9,0.19402985074626866,0.29508196721311475,0.10105211646684609
-2.6,0.08955223880597014,0.19672131147540983,0.10716907266943969
0.0.22,0.08955223880597014,0.04918032786885246,0.040371910937117686
0.0.23,0.08955223880597014,0.06557377049180328,0.023978468314166862
5.8,0.0,0.0,0.0
-4.1.1,0.08955223880597014,0.11475409836065574,0.025201859554685596
4.0,0.014925373134328358,0.03278688524590164,0.01786151211157328
-0.5.1,0.0,0.01639344262295082,0.01639344262295082
0.4.1,0.04477611940298507,0.21311475409836064,0.16833863469537558
0.3.2,0.04477611940298507,0.11475409836065574,0.06997797895767066
20.4,0.08955223880597014,0.19672131147540983,0.10716907266943969
23.3,0.029850746268656716,0.08196721311475409,0.05211646684609737
0.7.2,0.07462686567164178,0.09836065573770492,0.023733790066063132
0.0.24,0.1044776119402985,0.0,0.1044776119402985
10.0,0.014925373134328358,0.08196721311475409,0.06704183998042573
-5.7,0.07462686567164178,0.0,0.07462686567164178
0.0.25,0.014925373134328358,0.0,0.014925373134328358
0.0.26,0.014925373134328358,0.0,0.014925373134328358
0.5.3,0.08955223880597014,0.36065573770491804,0.2711034988989479
2.2.1,0.029850746268656716,0.16393442622950818,0.13408367996085147
-3.0,0.05970149253731343,0.08196721311475409,0.02226572057744066
20.7,0.014925373134328358,0.14754098360655737,0.13261561047222903
1.3,0.05970149253731343,0.19672131147540983,0.1370198189380964
0.0.27,0.1791044776119403,0.06557377049180328,0.113530707120137
11.1,0.029850746268656716,0.03278688524590164,0.002936138977244925
-3.4,0.029850746268656716,0.13114754098360656,0.10129679471494984
0.0.28,0.014925373134328358,0.0,0.014925373134328358
0.0.29,0.0,0.0,0.0
0.4.2,0.08955223880597014,0.3442622950819672,0.2547100562759971
3.4,0.0,0.0,0.0
11.5,0.029850746268656716,0.06557377049180328,0.03572302422314656
48.2,0.014925373134328358,0.01639344262295082,0.0014680694886224626
0.9,0.05970149253731343,0.29508196721311475,0.2353804746758013
0.0.30,0.05970149253731343,0.08196721311475409,0.02226572057744066
9.5,0.014925373134328358,0.0,0.014925373134328358
-2.4.1,0.029850746268656716,0.08196721311475409,0.05211646684609737
0.0.31,0.0,0.0,0.0
0.0.32,0.0,0.0,0.0
0.3.3,0.1044776119402985,0.2786885245901639,0.1742109126498654
3.4.1,0.014925373134328358,0.08196721311475409,0.06704183998042573
12.3,0.07462686567164178,0.14754098360655737,0.07291411793491559
49.0,0.014925373134328358,0.09836065573770492,0.08343528260337656
